name,hour,day,weekday,month,year,availableSpotNumber,total,occupation
Cervantes,16,3,1,10,2021,179,409,0.56
El Palo,16,3,1,10,2021,16,127,0.87
Av. de Andalucía,16,3,1,10,2021,475,613,0.23
Camas,16,3,1,10,2021,86,350,0.75
Cruz De Humilladero,16,3,1,10,2021,94,217,0.57
Alcazaba,16,3,1,10,2021,222,378,0.41
San Juan De La Cruz,16,3,1,10,2021,318,487,0.35
Pz. de la Marina,16,3,1,10,2021,0,430,1
Tejón y Rodriguez,16,3,1,10,2021,56,187,0.7
Salitre,15,3,1,10,2021,261,435,0.4
Cervantes,15,3,1,10,2021,177,409,0.57
El Palo,15,3,1,10,2021,20,127,0.84
Av. de Andalucía,15,3,1,10,2021,474,613,0.23
Camas,15,3,1,10,2021,63,350,0.82
Cruz De Humilladero,15,3,1,10,2021,94,217,0.57
Alcazaba,15,3,1,10,2021,222,378,0.41
San Juan De La Cruz,15,3,1,10,2021,318,487,0.35
Pz. de la Marina,15,3,1,10,2021,0,430,1
Tejón y Rodriguez,15,3,1,10,2021,70,187,0.63
Salitre,14,3,1,10,2021,267,435,0.39
Cervantes,14,3,1,10,2021,219,409,0.46
El Palo,14,3,1,10,2021,66,127,0.48
Av. de Andalucía,14,3,1,10,2021,476,613,0.22
Camas,14,3,1,10,2021,97,350,0.72
Cruz De Humilladero,14,3,1,10,2021,92,217,0.58
Alcazaba,14,3,1,10,2021,222,378,0.41
San Juan De La Cruz,14,3,1,10,2021,318,487,0.35
Pz. de la Marina,14,3,1,10,2021,0,430,1
Tejón y Rodriguez,14,3,1,10,2021,95,187,0.49
Salitre,13,3,1,10,2021,267,435,0.39
Cervantes,13,3,1,10,2021,251,409,0.39
El Palo,13,3,1,10,2021,80,127,0.37
Av. de Andalucía,13,3,1,10,2021,479,613,0.22
Camas,13,3,1,10,2021,113,350,0.68
Cruz De Humilladero,13,3,1,10,2021,90,217,0.59
Alcazaba,13,3,1,10,2021,222,378,0.41
San Juan De La Cruz,13,3,1,10,2021,319,487,0.34
Pz. de la Marina,13,3,1,10,2021,50,430,0.88
Tejón y Rodriguez,13,3,1,10,2021,95,187,0.49
Salitre,12,3,1,10,2021,278,435,0.36
Cervantes,12,3,1,10,2021,252,409,0.38
El Palo,12,3,1,10,2021,79,127,0.38
Av. de Andalucía,12,3,1,10,2021,494,613,0.19
Camas,12,3,1,10,2021,148,350,0.58
Cruz De Humilladero,12,3,1,10,2021,88,217,0.59
Alcazaba,12,3,1,10,2021,222,378,0.41
San Juan De La Cruz,12,3,1,10,2021,321,487,0.34
Pz. de la Marina,12,3,1,10,2021,125,430,0.71
Tejón y Rodriguez,12,3,1,10,2021,107,187,0.43
Salitre,11,3,1,10,2021,278,435,0.36
Cervantes,11,3,1,10,2021,287,409,0.3
El Palo,11,3,1,10,2021,77,127,0.39
Av. de Andalucía,11,3,1,10,2021,496,613,0.19
Camas,11,3,1,10,2021,194,350,0.45
Cruz De Humilladero,11,3,1,10,2021,88,217,0.59
Alcazaba,11,3,1,10,2021,222,378,0.41
San Juan De La Cruz,11,3,1,10,2021,323,487,0.34
Pz. de la Marina,11,3,1,10,2021,195,430,0.55
Tejón y Rodriguez,11,3,1,10,2021,107,187,0.43
Salitre,10,3,1,10,2021,276,435,0.37
Cervantes,10,3,1,10,2021,291,409,0.29
El Palo,10,3,1,10,2021,76,127,0.4
Av. de Andalucía,10,3,1,10,2021,500,613,0.18
Camas,10,3,1,10,2021,183,350,0.48
Cruz De Humilladero,10,3,1,10,2021,92,217,0.58
Alcazaba,10,3,1,10,2021,222,378,0.41
San Juan De La Cruz,10,3,1,10,2021,323,487,0.34
Pz. de la Marina,10,3,1,10,2021,223,430,0.48
Tejón y Rodriguez,10,3,1,10,2021,110,187,0.41
Salitre,9,3,1,10,2021,273,435,0.37
Cervantes,9,3,1,10,2021,289,409,0.29
El Palo,9,3,1,10,2021,79,127,0.38
Av. de Andalucía,9,3,1,10,2021,500,613,0.18
Camas,9,3,1,10,2021,189,350,0.46
Cruz De Humilladero,9,3,1,10,2021,97,217,0.55
Alcazaba,9,3,1,10,2021,222,378,0.41
San Juan De La Cruz,9,3,1,10,2021,324,487,0.33
Pz. de la Marina,9,3,1,10,2021,253,430,0.41
Tejón y Rodriguez,9,3,1,10,2021,112,187,0.4
Salitre,8,3,1,10,2021,261,435,0.4
Cervantes,8,3,1,10,2021,288,409,0.3
El Palo,8,3,1,10,2021,79,127,0.38
Av. de Andalucía,8,3,1,10,2021,499,613,0.19
Camas,8,3,1,10,2021,183,350,0.48
Cruz De Humilladero,8,3,1,10,2021,97,217,0.55
Alcazaba,8,3,1,10,2021,222,378,0.41
San Juan De La Cruz,8,3,1,10,2021,320,487,0.34
Pz. de la Marina,8,3,1,10,2021,253,430,0.41
Tejón y Rodriguez,8,3,1,10,2021,112,187,0.4
Salitre,7,3,1,10,2021,261,435,0.4
Cervantes,7,3,1,10,2021,288,409,0.3
El Palo,7,3,1,10,2021,76,127,0.4
Av. de Andalucía,7,3,1,10,2021,498,613,0.19
Camas,7,3,1,10,2021,196,350,0.44
Cruz De Humilladero,7,3,1,10,2021,97,217,0.55
Alcazaba,7,3,1,10,2021,222,378,0.41
San Juan De La Cruz,7,3,1,10,2021,320,487,0.34
Pz. de la Marina,7,3,1,10,2021,0,430,1
Tejón y Rodriguez,7,3,1,10,2021,111,187,0.41
Salitre,6,3,1,10,2021,267,435,0.39
Cervantes,6,3,1,10,2021,290,409,0.29
El Palo,6,3,1,10,2021,76,127,0.4
Av. de Andalucía,6,3,1,10,2021,468,613,0.24
Camas,6,3,1,10,2021,221,350,0.37
Cruz De Humilladero,6,3,1,10,2021,97,217,0.55
Alcazaba,6,3,1,10,2021,222,378,0.41
San Juan De La Cruz,6,3,1,10,2021,302,487,0.38
Pz. de la Marina,6,3,1,10,2021,0,430,1
Tejón y Rodriguez,6,3,1,10,2021,107,187,0.43
Salitre,5,3,1,10,2021,267,435,0.39
Cervantes,5,3,1,10,2021,290,409,0.29
El Palo,5,3,1,10,2021,76,127,0.4
Av. de Andalucía,5,3,1,10,2021,468,613,0.24
Camas,5,3,1,10,2021,220,350,0.37
Cruz De Humilladero,5,3,1,10,2021,97,217,0.55
Alcazaba,5,3,1,10,2021,222,378,0.41
San Juan De La Cruz,5,3,1,10,2021,302,487,0.38
Pz. de la Marina,5,3,1,10,2021,0,430,1
Tejón y Rodriguez,5,3,1,10,2021,107,187,0.43
Salitre,4,3,1,10,2021,266,435,0.39
Cervantes,4,3,1,10,2021,290,409,0.29
El Palo,4,3,1,10,2021,76,127,0.4
Av. de Andalucía,4,3,1,10,2021,467,613,0.24
Camas,4,3,1,10,2021,216,350,0.38
Cruz De Humilladero,4,3,1,10,2021,97,217,0.55
Alcazaba,4,3,1,10,2021,222,378,0.41
San Juan De La Cruz,4,3,1,10,2021,302,487,0.38
Pz. de la Marina,4,3,1,10,2021,0,430,1
Tejón y Rodriguez,4,3,1,10,2021,90,187,0.52
Salitre,3,3,1,10,2021,263,435,0.4
Cervantes,3,3,1,10,2021,291,409,0.29
El Palo,3,3,1,10,2021,75,127,0.41
Av. de Andalucía,3,3,1,10,2021,467,613,0.24
Camas,3,3,1,10,2021,223,350,0.36
Cruz De Humilladero,3,3,1,10,2021,98,217,0.55
Alcazaba,3,3,1,10,2021,222,378,0.41
San Juan De La Cruz,3,3,1,10,2021,302,487,0.38
Pz. de la Marina,3,3,1,10,2021,0,430,1
Tejón y Rodriguez,3,3,1,10,2021,78,187,0.58
Salitre,2,3,1,10,2021,263,435,0.4
Cervantes,2,3,1,10,2021,291,409,0.29
El Palo,2,3,1,10,2021,75,127,0.41
Av. de Andalucía,2,3,1,10,2021,466,613,0.24
Camas,2,3,1,10,2021,209,350,0.4
Cruz De Humilladero,2,3,1,10,2021,98,217,0.55
Alcazaba,2,3,1,10,2021,222,378,0.41
San Juan De La Cruz,2,3,1,10,2021,302,487,0.38
Pz. de la Marina,2,3,1,10,2021,0,430,1
Tejón y Rodriguez,2,3,1,10,2021,56,187,0.7
Salitre,1,3,1,10,2021,257,435,0.41
Cervantes,1,3,1,10,2021,273,409,0.33
El Palo,1,3,1,10,2021,64,127,0.5
Av. de Andalucía,1,3,1,10,2021,460,613,0.25
Camas,1,3,1,10,2021,169,350,0.52
Cruz De Humilladero,1,3,1,10,2021,98,217,0.55
Alcazaba,1,3,1,10,2021,222,378,0.41
San Juan De La Cruz,1,3,1,10,2021,300,487,0.38
Pz. de la Marina,1,3,1,10,2021,0,430,1
Tejón y Rodriguez,1,3,1,10,2021,33,187,0.82
Salitre,0,3,1,10,2021,257,435,0.41
Cervantes,0,3,1,10,2021,273,409,0.33
El Palo,0,3,1,10,2021,64,127,0.5
Av. de Andalucía,0,3,1,10,2021,450,613,0.27
Camas,0,3,1,10,2021,123,350,0.65
Cruz De Humilladero,0,3,1,10,2021,80,217,0.63
Alcazaba,0,3,1,10,2021,222,378,0.41
San Juan De La Cruz,0,3,1,10,2021,300,487,0.38
Pz. de la Marina,0,3,1,10,2021,0,430,1
Tejón y Rodriguez,0,3,1,10,2021,35,187,0.81
Salitre,23,2,7,10,2021,231,435,0.47
Cervantes,23,2,7,10,2021,224,409,0.45
El Palo,23,2,7,10,2021,57,127,0.55
Av. de Andalucía,23,2,7,10,2021,434,613,0.29
Camas,23,2,7,10,2021,52,350,0.85
Cruz De Humilladero,23,2,7,10,2021,78,217,0.64
Alcazaba,23,2,7,10,2021,222,378,0.41
San Juan De La Cruz,23,2,7,10,2021,299,487,0.39
Pz. de la Marina,23,2,7,10,2021,0,430,1
Tejón y Rodriguez,23,2,7,10,2021,18,187,0.9
Salitre,22,2,7,10,2021,232,435,0.47
Cervantes,22,2,7,10,2021,151,409,0.63
El Palo,22,2,7,10,2021,64,127,0.5
Av. de Andalucía,22,2,7,10,2021,419,613,0.32
Camas,22,2,7,10,2021,35,350,0.9
Cruz De Humilladero,22,2,7,10,2021,79,217,0.64
Alcazaba,22,2,7,10,2021,222,378,0.41
San Juan De La Cruz,22,2,7,10,2021,299,487,0.39
Pz. de la Marina,22,2,7,10,2021,0,430,1
Tejón y Rodriguez,22,2,7,10,2021,14,187,0.93
Salitre,21,2,7,10,2021,225,435,0.48
Cervantes,21,2,7,10,2021,175,409,0.57
El Palo,21,2,7,10,2021,75,127,0.41
Av. de Andalucía,21,2,7,10,2021,375,613,0.39
Camas,21,2,7,10,2021,41,350,0.88
Cruz De Humilladero,21,2,7,10,2021,77,217,0.65
Alcazaba,21,2,7,10,2021,222,378,0.41
San Juan De La Cruz,21,2,7,10,2021,299,487,0.39
Pz. de la Marina,21,2,7,10,2021,0,430,1
Tejón y Rodriguez,21,2,7,10,2021,19,187,0.9
Salitre,20,2,7,10,2021,231,435,0.47
Cervantes,20,2,7,10,2021,247,409,0.4
El Palo,20,2,7,10,2021,76,127,0.4
Av. de Andalucía,20,2,7,10,2021,307,613,0.5
Camas,20,2,7,10,2021,23,350,0.93
Cruz De Humilladero,20,2,7,10,2021,75,217,0.65
Alcazaba,20,2,7,10,2021,222,378,0.41
San Juan De La Cruz,20,2,7,10,2021,301,487,0.38
Pz. de la Marina,20,2,7,10,2021,0,430,1
Tejón y Rodriguez,20,2,7,10,2021,0,187,1
Salitre,19,2,7,10,2021,231,435,0.47
Cervantes,19,2,7,10,2021,239,409,0.42
El Palo,19,2,7,10,2021,66,127,0.48
Av. de Andalucía,19,2,7,10,2021,319,613,0.48
Camas,19,2,7,10,2021,28,350,0.92
Cruz De Humilladero,19,2,7,10,2021,73,217,0.66
Alcazaba,19,2,7,10,2021,222,378,0.41
San Juan De La Cruz,19,2,7,10,2021,295,487,0.39
Pz. de la Marina,19,2,7,10,2021,0,430,1
Tejón y Rodriguez,19,2,7,10,2021,15,187,0.92
Salitre,18,2,7,10,2021,230,435,0.47
Cervantes,18,2,7,10,2021,223,409,0.45
El Palo,18,2,7,10,2021,59,127,0.54
Av. de Andalucía,18,2,7,10,2021,328,613,0.46
Camas,18,2,7,10,2021,65,350,0.81
Cruz De Humilladero,18,2,7,10,2021,78,217,0.64
Alcazaba,18,2,7,10,2021,222,378,0.41
San Juan De La Cruz,18,2,7,10,2021,300,487,0.38
Pz. de la Marina,18,2,7,10,2021,0,430,1
Tejón y Rodriguez,18,2,7,10,2021,34,187,0.82
Salitre,17,2,7,10,2021,214,435,0.51
Cervantes,17,2,7,10,2021,189,409,0.54
El Palo,17,2,7,10,2021,47,127,0.63
Av. de Andalucía,17,2,7,10,2021,351,613,0.43
Camas,17,2,7,10,2021,38,350,0.89
Cruz De Humilladero,17,2,7,10,2021,74,217,0.66
Alcazaba,17,2,7,10,2021,222,378,0.41
San Juan De La Cruz,17,2,7,10,2021,299,487,0.39
Pz. de la Marina,17,2,7,10,2021,0,430,1
Tejón y Rodriguez,17,2,7,10,2021,32,187,0.83
Salitre,16,2,7,10,2021,210,435,0.52
Cervantes,16,2,7,10,2021,172,409,0.58
El Palo,16,2,7,10,2021,27,127,0.79
Av. de Andalucía,16,2,7,10,2021,351,613,0.43
Camas,16,2,7,10,2021,29,350,0.92
Cruz De Humilladero,16,2,7,10,2021,73,217,0.66
Alcazaba,16,2,7,10,2021,222,378,0.41
San Juan De La Cruz,16,2,7,10,2021,301,487,0.38
Pz. de la Marina,16,2,7,10,2021,0,430,1
Tejón y Rodriguez,16,2,7,10,2021,31,187,0.83
Salitre,15,2,7,10,2021,218,435,0.5
Cervantes,15,2,7,10,2021,181,409,0.56
El Palo,15,2,7,10,2021,7,127,0.94
Av. de Andalucía,15,2,7,10,2021,348,613,0.43
Camas,15,2,7,10,2021,24,350,0.93
Cruz De Humilladero,15,2,7,10,2021,75,217,0.65
Alcazaba,15,2,7,10,2021,222,378,0.41
San Juan De La Cruz,15,2,7,10,2021,301,487,0.38
Pz. de la Marina,15,2,7,10,2021,0,430,1
Tejón y Rodriguez,15,2,7,10,2021,0,187,1
Salitre,14,2,7,10,2021,218,435,0.5
Cervantes,14,2,7,10,2021,181,409,0.56
El Palo,14,2,7,10,2021,0,127,1
Av. de Andalucía,14,2,7,10,2021,339,613,0.45
Camas,14,2,7,10,2021,28,350,0.92
Cruz De Humilladero,14,2,7,10,2021,75,217,0.65
Alcazaba,14,2,7,10,2021,222,378,0.41
San Juan De La Cruz,14,2,7,10,2021,301,487,0.38
Pz. de la Marina,14,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,14,2,7,10,2021,11,187,0.94
Salitre,13,2,7,10,2021,239,435,0.45
Cervantes,13,2,7,10,2021,243,409,0.41
El Palo,13,2,7,10,2021,25,127,0.8
Av. de Andalucía,13,2,7,10,2021,311,613,0.49
Camas,13,2,7,10,2021,32,350,0.91
Cruz De Humilladero,13,2,7,10,2021,71,217,0.67
Alcazaba,13,2,7,10,2021,222,378,0.41
San Juan De La Cruz,13,2,7,10,2021,303,487,0.38
Pz. de la Marina,13,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,13,2,7,10,2021,18,187,0.9
Salitre,12,2,7,10,2021,236,435,0.46
Cervantes,12,2,7,10,2021,267,409,0.35
El Palo,12,2,7,10,2021,39,127,0.69
Av. de Andalucía,12,2,7,10,2021,347,613,0.43
Camas,12,2,7,10,2021,23,350,0.93
Cruz De Humilladero,12,2,7,10,2021,75,217,0.65
Alcazaba,12,2,7,10,2021,222,378,0.41
San Juan De La Cruz,12,2,7,10,2021,303,487,0.38
Pz. de la Marina,12,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,12,2,7,10,2021,61,187,0.67
Salitre,11,2,7,10,2021,249,435,0.43
Cervantes,11,2,7,10,2021,275,409,0.33
El Palo,11,2,7,10,2021,37,127,0.71
Av. de Andalucía,11,2,7,10,2021,411,613,0.33
Camas,11,2,7,10,2021,45,350,0.87
Cruz De Humilladero,11,2,7,10,2021,81,217,0.63
Alcazaba,11,2,7,10,2021,222,378,0.41
San Juan De La Cruz,11,2,7,10,2021,314,487,0.36
Pz. de la Marina,11,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,11,2,7,10,2021,81,187,0.57
Salitre,10,2,7,10,2021,249,435,0.43
Cervantes,10,2,7,10,2021,275,409,0.33
El Palo,10,2,7,10,2021,37,127,0.71
Av. de Andalucía,10,2,7,10,2021,463,613,0.24
Camas,10,2,7,10,2021,82,350,0.77
Cruz De Humilladero,10,2,7,10,2021,81,217,0.63
Alcazaba,10,2,7,10,2021,222,378,0.41
San Juan De La Cruz,10,2,7,10,2021,314,487,0.36
Pz. de la Marina,10,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,10,2,7,10,2021,81,187,0.57
Salitre,9,2,7,10,2021,264,435,0.39
Cervantes,9,2,7,10,2021,295,409,0.28
El Palo,9,2,7,10,2021,68,127,0.46
Av. de Andalucía,9,2,7,10,2021,496,613,0.19
Camas,9,2,7,10,2021,198,350,0.43
Cruz De Humilladero,9,2,7,10,2021,89,217,0.59
Alcazaba,9,2,7,10,2021,222,378,0.41
San Juan De La Cruz,9,2,7,10,2021,317,487,0.35
Pz. de la Marina,9,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,9,2,7,10,2021,94,187,0.5
Salitre,8,2,7,10,2021,270,435,0.38
Cervantes,8,2,7,10,2021,294,409,0.28
El Palo,8,2,7,10,2021,71,127,0.44
Av. de Andalucía,8,2,7,10,2021,497,613,0.19
Camas,8,2,7,10,2021,234,350,0.33
Cruz De Humilladero,8,2,7,10,2021,93,217,0.57
Alcazaba,8,2,7,10,2021,222,378,0.41
San Juan De La Cruz,8,2,7,10,2021,318,487,0.35
Pz. de la Marina,8,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,8,2,7,10,2021,102,187,0.45
Salitre,7,2,7,10,2021,268,435,0.38
Cervantes,7,2,7,10,2021,291,409,0.29
El Palo,7,2,7,10,2021,72,127,0.43
Av. de Andalucía,7,2,7,10,2021,500,613,0.18
Camas,7,2,7,10,2021,239,350,0.32
Cruz De Humilladero,7,2,7,10,2021,93,217,0.57
Alcazaba,7,2,7,10,2021,222,378,0.41
San Juan De La Cruz,7,2,7,10,2021,319,487,0.34
Pz. de la Marina,7,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,7,2,7,10,2021,101,187,0.46
Salitre,6,2,7,10,2021,268,435,0.38
Cervantes,6,2,7,10,2021,291,409,0.29
El Palo,6,2,7,10,2021,72,127,0.43
Av. de Andalucía,6,2,7,10,2021,500,613,0.18
Camas,6,2,7,10,2021,242,350,0.31
Cruz De Humilladero,6,2,7,10,2021,93,217,0.57
Alcazaba,6,2,7,10,2021,222,378,0.41
San Juan De La Cruz,6,2,7,10,2021,234,487,0.52
Pz. de la Marina,6,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,6,2,7,10,2021,100,187,0.47
Salitre,5,2,7,10,2021,268,435,0.38
Cervantes,5,2,7,10,2021,292,409,0.29
El Palo,5,2,7,10,2021,73,127,0.43
Av. de Andalucía,5,2,7,10,2021,500,613,0.18
Camas,5,2,7,10,2021,238,350,0.32
Cruz De Humilladero,5,2,7,10,2021,93,217,0.57
Alcazaba,5,2,7,10,2021,222,378,0.41
San Juan De La Cruz,5,2,7,10,2021,235,487,0.52
Pz. de la Marina,5,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,5,2,7,10,2021,95,187,0.49
Salitre,4,2,7,10,2021,268,435,0.38
Cervantes,4,2,7,10,2021,292,409,0.29
El Palo,4,2,7,10,2021,73,127,0.43
Av. de Andalucía,4,2,7,10,2021,500,613,0.18
Camas,4,2,7,10,2021,237,350,0.32
Cruz De Humilladero,4,2,7,10,2021,93,217,0.57
Alcazaba,4,2,7,10,2021,222,378,0.41
San Juan De La Cruz,4,2,7,10,2021,235,487,0.52
Pz. de la Marina,4,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,4,2,7,10,2021,88,187,0.53
Salitre,3,2,7,10,2021,267,435,0.39
Cervantes,3,2,7,10,2021,292,409,0.29
El Palo,3,2,7,10,2021,75,127,0.41
Av. de Andalucía,3,2,7,10,2021,498,613,0.19
Camas,3,2,7,10,2021,235,350,0.33
Cruz De Humilladero,3,2,7,10,2021,93,217,0.57
Alcazaba,3,2,7,10,2021,222,378,0.41
San Juan De La Cruz,3,2,7,10,2021,235,487,0.52
Pz. de la Marina,3,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,3,2,7,10,2021,76,187,0.59
Salitre,2,2,7,10,2021,266,435,0.39
Cervantes,2,2,7,10,2021,287,409,0.3
El Palo,2,2,7,10,2021,72,127,0.43
Av. de Andalucía,2,2,7,10,2021,497,613,0.19
Camas,2,2,7,10,2021,259,350,0.26
Cruz De Humilladero,2,2,7,10,2021,63,217,0.71
Alcazaba,2,2,7,10,2021,222,378,0.41
San Juan De La Cruz,2,2,7,10,2021,235,487,0.52
Pz. de la Marina,2,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,2,2,7,10,2021,67,187,0.64
Salitre,1,2,7,10,2021,210,435,0.52
Cervantes,1,2,7,10,2021,279,409,0.32
El Palo,1,2,7,10,2021,52,127,0.59
Av. de Andalucía,1,2,7,10,2021,404,613,0.34
Camas,1,2,7,10,2021,226,350,0.35
Cruz De Humilladero,1,2,7,10,2021,63,217,0.71
Alcazaba,1,2,7,10,2021,222,378,0.41
San Juan De La Cruz,1,2,7,10,2021,234,487,0.52
Pz. de la Marina,1,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,1,2,7,10,2021,50,187,0.73
Salitre,0,2,7,10,2021,207,435,0.52
Cervantes,0,2,7,10,2021,256,409,0.37
El Palo,0,2,7,10,2021,45,127,0.65
Av. de Andalucía,0,2,7,10,2021,400,613,0.35
Camas,0,2,7,10,2021,164,350,0.53
Cruz De Humilladero,0,2,7,10,2021,61,217,0.72
Alcazaba,0,2,7,10,2021,222,378,0.41
San Juan De La Cruz,0,2,7,10,2021,231,487,0.53
Pz. de la Marina,0,2,7,10,2021,5,430,0.99
Tejón y Rodriguez,0,2,7,10,2021,13,187,0.93
Salitre,23,1,6,10,2021,207,435,0.52
Cervantes,23,1,6,10,2021,243,409,0.41
El Palo,23,1,6,10,2021,34,127,0.73
Av. de Andalucía,23,1,6,10,2021,393,613,0.36
Camas,23,1,6,10,2021,114,350,0.67
Cruz De Humilladero,23,1,6,10,2021,61,217,0.72
Alcazaba,23,1,6,10,2021,222,378,0.41
San Juan De La Cruz,23,1,6,10,2021,231,487,0.53
Pz. de la Marina,23,1,6,10,2021,5,430,0.99
Tejón y Rodriguez,23,1,6,10,2021,13,187,0.93
Salitre,22,1,6,10,2021,192,435,0.56
Cervantes,22,1,6,10,2021,171,409,0.58
El Palo,22,1,6,10,2021,44,127,0.65
Av. de Andalucía,22,1,6,10,2021,377,613,0.38
Camas,22,1,6,10,2021,83,350,0.76
Cruz De Humilladero,22,1,6,10,2021,63,217,0.71
Alcazaba,22,1,6,10,2021,222,378,0.41
San Juan De La Cruz,22,1,6,10,2021,230,487,0.53
Pz. de la Marina,22,1,6,10,2021,5,430,0.99
Tejón y Rodriguez,22,1,6,10,2021,8,187,0.96
Salitre,21,1,6,10,2021,192,435,0.56
Cervantes,21,1,6,10,2021,173,409,0.58
El Palo,21,1,6,10,2021,52,127,0.59
Av. de Andalucía,21,1,6,10,2021,312,613,0.49
Camas,21,1,6,10,2021,69,350,0.8
Cruz De Humilladero,21,1,6,10,2021,60,217,0.72
Alcazaba,21,1,6,10,2021,222,378,0.41
San Juan De La Cruz,21,1,6,10,2021,234,487,0.52
Pz. de la Marina,21,1,6,10,2021,5,430,0.99
Tejón y Rodriguez,21,1,6,10,2021,17,187,0.91
Salitre,20,1,6,10,2021,187,435,0.57
Cervantes,20,1,6,10,2021,173,409,0.58
El Palo,20,1,6,10,2021,52,127,0.59
Av. de Andalucía,20,1,6,10,2021,252,613,0.59
Camas,20,1,6,10,2021,46,350,0.87
Cruz De Humilladero,20,1,6,10,2021,60,217,0.72
Alcazaba,20,1,6,10,2021,222,378,0.41
San Juan De La Cruz,20,1,6,10,2021,232,487,0.52
Pz. de la Marina,20,1,6,10,2021,5,430,0.99
Tejón y Rodriguez,20,1,6,10,2021,22,187,0.88
Salitre,19,1,6,10,2021,178,435,0.59
Cervantes,19,1,6,10,2021,171,409,0.58
El Palo,19,1,6,10,2021,42,127,0.67
Av. de Andalucía,19,1,6,10,2021,243,613,0.6
Camas,19,1,6,10,2021,33,350,0.91
Cruz De Humilladero,19,1,6,10,2021,53,217,0.76
Alcazaba,19,1,6,10,2021,222,378,0.41
San Juan De La Cruz,19,1,6,10,2021,212,487,0.56
Pz. de la Marina,19,1,6,10,2021,5,430,0.99
Tejón y Rodriguez,19,1,6,10,2021,24,187,0.87
Salitre,18,1,6,10,2021,178,435,0.59
Cervantes,18,1,6,10,2021,171,409,0.58
El Palo,18,1,6,10,2021,42,127,0.67
Av. de Andalucía,18,1,6,10,2021,281,613,0.54
Camas,18,1,6,10,2021,32,350,0.91
Cruz De Humilladero,18,1,6,10,2021,53,217,0.76
Alcazaba,18,1,6,10,2021,222,378,0.41
San Juan De La Cruz,18,1,6,10,2021,207,487,0.57
Pz. de la Marina,18,1,6,10,2021,0,430,1
Tejón y Rodriguez,18,1,6,10,2021,39,187,0.79
Salitre,17,1,6,10,2021,173,435,0.6
Cervantes,17,1,6,10,2021,148,409,0.64
El Palo,17,1,6,10,2021,35,127,0.72
Av. de Andalucía,17,1,6,10,2021,306,613,0.5
Camas,17,1,6,10,2021,95,350,0.73
Cruz De Humilladero,17,1,6,10,2021,54,217,0.75
Alcazaba,17,1,6,10,2021,222,378,0.41
San Juan De La Cruz,17,1,6,10,2021,219,487,0.55
Pz. de la Marina,17,1,6,10,2021,0,430,1
Tejón y Rodriguez,17,1,6,10,2021,51,187,0.73
Salitre,16,1,6,10,2021,173,435,0.6
Cervantes,16,1,6,10,2021,128,409,0.69
El Palo,16,1,6,10,2021,48,127,0.62
Av. de Andalucía,16,1,6,10,2021,322,613,0.47
Camas,16,1,6,10,2021,117,350,0.67
Cruz De Humilladero,16,1,6,10,2021,55,217,0.75
Alcazaba,16,1,6,10,2021,222,378,0.41
San Juan De La Cruz,16,1,6,10,2021,217,487,0.55
Pz. de la Marina,16,1,6,10,2021,0,430,1
Tejón y Rodriguez,16,1,6,10,2021,67,187,0.64
Salitre,15,1,6,10,2021,157,435,0.64
Cervantes,15,1,6,10,2021,104,409,0.75
El Palo,15,1,6,10,2021,54,127,0.57
Av. de Andalucía,15,1,6,10,2021,245,613,0.6
Camas,15,1,6,10,2021,110,350,0.69
Cruz De Humilladero,15,1,6,10,2021,53,217,0.76
Alcazaba,15,1,6,10,2021,222,378,0.41
San Juan De La Cruz,15,1,6,10,2021,204,487,0.58
Pz. de la Marina,15,1,6,10,2021,10,430,0.98
Tejón y Rodriguez,15,1,6,10,2021,77,187,0.59
Salitre,14,1,6,10,2021,157,435,0.64
Cervantes,14,1,6,10,2021,31,409,0.92
El Palo,14,1,6,10,2021,44,127,0.65
Av. de Andalucía,14,1,6,10,2021,172,613,0.72
Camas,14,1,6,10,2021,114,350,0.67
Cruz De Humilladero,14,1,6,10,2021,53,217,0.76
Alcazaba,14,1,6,10,2021,222,378,0.41
San Juan De La Cruz,14,1,6,10,2021,204,487,0.58
Pz. de la Marina,14,1,6,10,2021,10,430,0.98
Tejón y Rodriguez,14,1,6,10,2021,77,187,0.59
Salitre,13,1,6,10,2021,97,435,0.78
Cervantes,13,1,6,10,2021,13,409,0.97
El Palo,13,1,6,10,2021,22,127,0.83
Av. de Andalucía,13,1,6,10,2021,81,613,0.87
Camas,13,1,6,10,2021,64,350,0.82
Cruz De Humilladero,13,1,6,10,2021,49,217,0.77
Alcazaba,13,1,6,10,2021,222,378,0.41
San Juan De La Cruz,13,1,6,10,2021,158,487,0.68
