DATE,PROVINCIA_DESTINO,PROVINCIA_ORIGEN,FLUJO,POB_RESID_ORIGEN,POB_SALE_ORIGEN,POB_CASA_ORIGEN,POB_RESID_DESTINO,POB_LLEGA_DESTINO
2020/06/08,Cuenca,Guadalajara,24,257762,43592,214170,196329,25234
2020/06/08,Cuenca,Cuenca,12882,196329,24090,172239,196329,25234
2020/06/08,Cuenca,Valencia,91,2565124,465744,2099380,196329,25234
2020/06/08,Cuenca,Albacete,746,388167,43205,344962,196329,25234
2020/06/08,Cuenca,Ciudad Real,64,495761,56998,438763,196329,25234
2020/06/08,Cuenca,Madrid,60,6663394,1238786,5424608,196329,25234
2020/06/08,Cuenca,Toledo,146,694844,104087,590757,196329,25234
2020/06/08,Gipuzkoa,Gipuzkoa,95768,723576,124324,599252,723576,130196
2020/06/08,Gipuzkoa,Navarra,620,654183,116269,537914,723576,130196
2020/06/08,Gipuzkoa,Araba,363,331549,64698,266851,723576,130196
2020/06/08,Gipuzkoa,Bizkaia,2005,1152934,250217,902717,723576,130196
2020/06/08,Girona,Lleida,214,434930,69567,365363,771044,112035
2020/06/08,Girona,Girona,71345,771044,107419,663625,771044,112035
2020/06/08,Girona,Barcelona,2800,5664579,1058786,4605793,771044,112035
2020/06/08,Granada,Almería,702,716820,104642,612178,914678,150521
2020/06/08,Granada,Murcia,49,1493898,236923,1256975,914678,150521
2020/06/08,Granada,Málaga,306,1661785,287232,1374553,914678,150521
2020/06/08,Granada,Córdoba,225,782979,131539,651440,914678,150521
2020/06/08,Granada,Granada,109539,914678,153142,761536,914678,150521
2020/06/08,Granada,Jaén,474,633564,83723,549841,914678,150521
2020/06/08,Guadalajara,Guadalajara,25450,257762,43592,214170,257762,46683
2020/06/08,Guadalajara,Teruel,25,134137,12457,121680,257762,46683
2020/06/08,Guadalajara,Madrid,2536,6663394,1238786,5424608,257762,46683
2020/06/08,Guadalajara,Cuenca,91,196329,24090,172239,257762,46683
2020/06/08,Huelva,Córdoba,16,782979,131539,651440,521870,88880
2020/06/08,Huelva,Huelva,64640,521870,83654,438216,521870,88880
2020/06/08,Huelva,Badajoz,342,673559,103009,570550,521870,88880
2020/06/08,Huelva,Sevilla,1374,1942389,368060,1574329,521870,88880
2020/06/08,Huelva,Cádiz,602,1240155,212094,1028061,521870,88880
2020/06/08,Huesca,Huesca,22055,220461,32588,187873,220461,37304
2020/06/08,Huesca,Lleida,1166,434930,69567,365363,220461,37304
2020/06/08,Huesca,Zaragoza,394,964724,185214,779510,220461,37304
2020/06/08,Jaén,Córdoba,971,782979,131539,651440,633564,79689
2020/06/08,Jaén,Granada,353,914678,153142,761536,633564,79689
2020/06/08,Jaén,Jaén,55658,633564,83723,549841,633564,79689
2020/06/08,Las Palmas de Gran Canaria,Las Palmas de Gran Canaria,189323,1120406,201486,918920,1120406,200902
2020/06/08,Las Palmas de Gran Canaria,Santa Cruz de Tenerife,16,1032983,180363,852620,1120406,200902
2020/06/08,León,Asturias,43,1022800,179613,843187,460001,78297
2020/06/08,León,Ourense,397,307651,60693,246958,460001,78297
2020/06/08,León,León,59645,460001,78673,381328,460001,78297
2020/06/08,León,Palencia,77,160866,25606,135260,460001,78297
2020/06/08,León,Lugo,74,329587,53561,276026,460001,78297
2020/06/08,León,Zamora,174,172539,25257,147282,460001,78297
2020/06/08,Lleida,Huesca,867,220461,32588,187873,434930,68722
2020/06/08,Lleida,Zaragoza,187,964724,185214,779510,434930,68722
2020/06/08,Lleida,Tarragona,26,804664,123251,681413,434930,68722
2020/06/08,Lleida,Barcelona,220,5664579,1058786,4605793,434930,68722
2020/06/08,Lleida,Lleida,46041,434930,69567,365363,434930,68722
2020/06/08,Lleida,Girona,199,771044,107419,663625,434930,68722
2020/06/08,Lugo,Coruña,800,1119596,222152,897444,329587,54726
2020/06/08,Lugo,Ourense,224,307651,60693,246958,329587,54726
2020/06/08,Lugo,Asturias,812,1022800,179613,843187,329587,54726
2020/06/08,Lugo,León,46,460001,78673,381328,329587,54726
2020/06/08,Lugo,Lugo,36821,329587,53561,276026,329587,54726
2020/06/08,Lugo,Pontevedra,30,942665,193929,748736,329587,54726
2020/06/08,Madrid,Segovia,84,153129,23050,130079,6663394,1243682
2020/06/08,Madrid,Ávila,312,157640,21395,136245,6663394,1243682
2020/06/08,Madrid,Cuenca,107,196329,24090,172239,6663394,1243682
2020/06/08,Madrid,Madrid,754702,6663394,1238786,5424608,6663394,1243682
2020/06/08,Madrid,Alicante,17,1858683,303151,1555532,6663394,1243682
2020/06/08,Madrid,Guadalajara,3409,257762,43592,214170,6663394,1243682
2020/06/08,Madrid,Toledo,4578,694844,104087,590757,6663394,1243682
2020/06/08,Málaga,Cádiz,1659,1240155,212094,1028061,1661785,295880
2020/06/08,Málaga,Málaga,238427,1661785,287232,1374553,1661785,295880
2020/06/08,Málaga,Córdoba,372,782979,131539,651440,1661785,295880
2020/06/08,Málaga,Sevilla,432,1942389,368060,1574329,1661785,295880
2020/06/08,Málaga,Granada,369,914678,153142,761536,1661785,295880
2020/06/08,Melilla,Melilla,13620,86487,14649,71838,86487,13897
2020/06/08,Murcia,Alicante,2752,1858683,303151,1555532,1493898,230928
2020/06/08,Murcia,Granada,30,914678,153142,761536,1493898,230928
2020/06/08,Murcia,Albacete,397,388167,43205,344962,1493898,230928
2020/06/08,Murcia,Almería,1248,716820,104642,612178,1493898,230928
2020/06/08,Murcia,Murcia,184298,1493898,236923,1256975,1493898,230928
2020/06/08,Navarra,Araba,106,331549,64698,266851,654183,118722
2020/06/08,Navarra,Navarra,85824,654183,116269,537914,654183,118722
2020/06/08,Navarra,Gipuzkoa,397,723576,124324,599252,654183,118722
2020/06/08,Navarra,Zaragoza,682,964724,185214,779510,654183,118722
2020/06/08,Navarra,Alicante,17,1858683,303151,1555532,654183,118722
2020/06/08,Navarra,Rioja,2404,316798,52945,263853,654183,118722
2020/06/08,Ourense,Pontevedra,189,942665,193929,748736,307651,61372
2020/06/08,Ourense,Lugo,320,329587,53561,276026,307651,61372
2020/06/08,Ourense,Zamora,45,172539,25257,147282,307651,61372
2020/06/08,Ourense,Ourense,45776,307651,60693,246958,307651,61372
2020/06/08,Ourense,León,330,460001,78673,381328,307651,61372
2020/06/08,Palencia,Burgos,254,357072,51657,305415,160866,27386
2020/06/08,Palencia,Palencia,18306,160866,25606,135260,160866,27386
2020/06/08,Palencia,Valladolid,336,519546,98238,421308,160866,27386
2020/06/08,Palencia,Cantabria,186,580795,103528,477267,160866,27386
2020/06/08,Palencia,León,53,460001,78673,381328,160866,27386
2020/06/08,Pontevedra,Ourense,312,307651,60693,246958,942665,190471
2020/06/08,Pontevedra,Pontevedra,151015,942665,193929,748736,942665,190471
2020/06/08,Pontevedra,Lugo,56,329587,53561,276026,942665,190471
2020/06/08,Pontevedra,Coruña,4716,1119596,222152,897444,942665,190471
2020/06/08,Rioja,Rioja,39135,316798,52945,263853,316798,50607
2020/06/08,Rioja,Burgos,136,357072,51657,305415,316798,50607
2020/06/08,Rioja,Araba,768,331549,64698,266851,316798,50607
2020/06/08,Rioja,Navarra,1691,654183,116269,537914,316798,50607
2020/06/08,Salamanca,Ávila,303,157640,21395,136245,330119,55318
2020/06/08,Salamanca,Zamora,55,172539,25257,147282,330119,55318
2020/06/08,Salamanca,Salamanca,43582,330119,55483,274636,330119,55318
2020/06/08,Santa Cruz de Tenerife,Santa Cruz de Tenerife,165340,1032983,180363,852620,1032983,180025
2020/06/08,Santa Cruz de Tenerife,Las Palmas de Gran Canaria,70,1120406,201486,918920,1032983,180025
2020/06/08,Segovia,Burgos,138,357072,51657,305415,153129,25581
2020/06/08,Segovia,Segovia,15080,153129,23050,130079,153129,25581
2020/06/08,Segovia,Valladolid,370,519546,98238,421308,153129,25581
2020/06/08,Segovia,Madrid,20,6663394,1238786,5424608,153129,25581
2020/06/08,Segovia,Ávila,85,157640,21395,136245,153129,25581
2020/06/08,Sevilla,Málaga,109,1661785,287232,1374553,1942389,357147
2020/06/08,Sevilla,Cádiz,1075,1240155,212094,1028061,1942389,357147
2020/06/08,Sevilla,Huelva,721,521870,83654,438216,1942389,357147
2020/06/08,Sevilla,Córdoba,2299,782979,131539,651440,1942389,357147
2020/06/08,Sevilla,Badajoz,71,673559,103009,570550,1942389,357147
2020/06/08,Sevilla,Sevilla,261342,1942389,368060,1574329,1942389,357147
2020/06/08,Soria,Segovia,23,153129,23050,130079,88636,11433
2020/06/08,Soria,Valladolid,21,519546,98238,421308,88636,11433
2020/06/08,Soria,Zaragoza,127,964724,185214,779510,88636,11433
2020/06/08,Soria,Burgos,80,357072,51657,305415,88636,11433
2020/06/08,Soria,Soria,7135,88636,9183,79453,88636,11433
2020/06/08,Tarragona,Tarragona,82109,804664,123251,681413,804664,122368
2020/06/08,Tarragona,Lleida,50,434930,69567,365363,804664,122368
2020/06/08,Tarragona,Castellón,672,579962,83240,496722,804664,122368
2020/06/08,Tarragona,Barcelona,1330,5664579,1058786,4605793,804664,122368
2020/06/08,Tarragona,Teruel,69,134137,12457,121680,804664,122368
2020/06/08,Teruel,Guadalajara,18,257762,43592,214170,134137,14920
2020/06/08,Teruel,Zaragoza,360,964724,185214,779510,134137,14920
2020/06/08,Teruel,Tarragona,72,804664,123251,681413,134137,14920
2020/06/08,Teruel,Teruel,7188,134137,12457,121680,134137,14920
2020/06/08,Teruel,Castellón,80,579962,83240,496722,134137,14920
2020/06/08,Toledo,Ciudad Real,398,495761,56998,438763,694844,98678
2020/06/08,Toledo,Cuenca,127,196329,24090,172239,694844,98678
2020/06/08,Toledo,Toledo,49638,694844,104087,590757,694844,98678
2020/06/08,Toledo,Madrid,3922,6663394,1238786,5424608,694844,98678
2020/06/08,Toledo,Ávila,291,157640,21395,136245,694844,98678
2020/06/08,Toledo,Cáceres,231,394151,53716,340435,694844,98678
2020/06/08,Valencia,Albacete,336,388167,43205,344962,2565124,453485
2020/06/08,Valencia,Castellón,578,579962,83240,496722,2565124,453485
2020/06/08,Valencia,Teruel,19,134137,12457,121680,2565124,453485
2020/06/08,Valencia,Valencia,320714,2565124,465744,2099380,2565124,453485
2020/06/08,Valencia,Alicante,1235,1858683,303151,1555532,2565124,453485
2020/06/08,Valencia,Cuenca,157,196329,24090,172239,2565124,453485
2020/06/08,Valladolid,Soria,35,88636,9183,79453,519546,96232
2020/06/08,Valladolid,Zamora,250,172539,25257,147282,519546,96232
2020/06/08,Valladolid,Valladolid,73213,519546,98238,421308,519546,96232
2020/06/08,Valladolid,Segovia,222,153129,23050,130079,519546,96232
2020/06/08,Valladolid,Ávila,57,157640,21395,136245,519546,96232
2020/06/08,Valladolid,Burgos,73,357072,51657,305415,519546,96232
2020/06/08,Valladolid,Palencia,101,160866,25606,135260,519546,96232
2020/06/08,Valladolid,León,35,460001,78673,381328,519546,96232
2020/06/08,Zamora,Salamanca,34,330119,55483,274636,172539,25938
2020/06/08,Zamora,Zamora,17661,172539,25257,147282,172539,25938
2020/06/08,Zamora,Ourense,41,307651,60693,246958,172539,25938
2020/06/08,Zamora,Valladolid,98,519546,98238,421308,172539,25938
2020/06/08,Zamora,León,68,460001,78673,381328,172539,25938
2020/06/08,Zaragoza,Tarragona,28,804664,123251,681413,964724,179543
2020/06/08,Zaragoza,Huesca,446,220461,32588,187873,964724,179543
2020/06/08,Zaragoza,Soria,78,88636,9183,79453,964724,179543
2020/06/08,Zaragoza,Lleida,77,434930,69567,365363,964724,179543
2020/06/08,Zaragoza,Navarra,487,654183,116269,537914,964724,179543
2020/06/08,Zaragoza,Zaragoza,141080,964724,185214,779510,964724,179543
2020/06/08,Zaragoza,Teruel,372,134137,12457,121680,964724,179543
2020/06/09,Albacete,Ciudad Real,658,495761,53831,441930,388167,42241
2020/06/09,Albacete,Jaén,39,633564,78876,554688,388167,42241
2020/06/09,Albacete,Cuenca,852,196329,22950,173379,388167,42241
2020/06/09,Albacete,Valencia,407,2565124,489350,2075774,388167,42241
2020/06/09,Albacete,Alicante,231,1858683,305318,1553365,388167,42241
2020/06/09,Albacete,Albacete,26554,388167,40979,347188,388167,42241
2020/06/09,Albacete,Murcia,725,1493898,189096,1304802,388167,42241
2020/06/09,Alicante,Albacete,465,388167,40979,347188,1858683,313547
2020/06/09,Alicante,Murcia,3357,1493898,189096,1304802,1858683,313547
2020/06/09,Alicante,Alicante,244225,1858683,305318,1553365,1858683,313547
2020/06/09,Alicante,Valencia,1572,2565124,489350,2075774,1858683,313547
2020/06/09,Almería,Murcia,1434,1493898,189096,1304802,716820,101417
2020/06/09,Almería,Almería,80758,716820,99624,617196,716820,101417
2020/06/09,Almería,Granada,612,914678,148235,766443,716820,101417
2020/06/09,Araba,Bizkaia,2295,1152934,253047,899887,331549,73709
2020/06/09,Araba,Gipuzkoa,559,723576,120812,602764,331549,73709
2020/06/09,Araba,Araba,52995,331549,65010,266539,331549,73709
2020/06/09,Araba,Burgos,2162,357072,51574,305498,331549,73709
2020/06/09,Araba,Navarra,235,654183,109618,544565,331549,73709
2020/06/09,Araba,Rioja,1758,316798,45255,271543,331549,73709
2020/06/09,Asturias,Lugo,1075,329587,52319,277268,1022800,174979
2020/06/09,Asturias,León,39,460001,76874,383127,1022800,174979
2020/06/09,Asturias,Asturias,143599,1022800,175882,846918,1022800,174979
2020/06/09,Asturias,Cantabria,214,580795,100860,479935,1022800,174979
2020/06/09,Ávila,Toledo,370,694844,100402,594442,157640,21358
2020/06/09,Ávila,Cáceres,143,394151,47238,346913,157640,21358
2020/06/09,Ávila,Ávila,13183,157640,20241,137399,157640,21358
2020/06/09,Ávila,Valladolid,58,519546,98677,420869,157640,21358
2020/06/09,Ávila,Salamanca,384,330119,53086,277033,157640,21358
2020/06/09,Ávila,Madrid,159,6663394,1214855,5448539,157640,21358
2020/06/09,Ávila,Segovia,80,153129,22169,130960,157640,21358
2020/06/09,Badajoz,Huelva,229,521870,81393,440477,673559,92828
2020/06/09,Badajoz,Ciudad Real,63,495761,53831,441930,673559,92828
2020/06/09,Badajoz,Cáceres,1199,394151,47238,346913,673559,92828
2020/06/09,Badajoz,Sevilla,87,1942389,359877,1582512,673559,92828
2020/06/09,Badajoz,Badajoz,69830,673559,94044,579515,673559,92828
2020/06/09,Badajoz,Córdoba,89,782979,127568,655411,673559,92828
2020/06/09,Balears,Balears,163601,1149460,183154,966306,1149460,183819
2020/06/09,Barcelona,Tarragona,2059,804664,124312,680352,5664579,1102137
2020/06/09,Barcelona,Girona,3073,771044,108000,663044,5664579,1102137
2020/06/09,Barcelona,Lleida,221,434930,69438,365492,5664579,1102137
2020/06/09,Barcelona,Barcelona,714549,5664579,1104274,4560305,5664579,1102137
2020/06/09,Bizkaia,Araba,1152,331549,65010,266539,1152934,246903
2020/06/09,Bizkaia,Gipuzkoa,1224,723576,120812,602764,1152934,246903
2020/06/09,Bizkaia,Cantabria,2922,580795,100860,479935,1152934,246903
2020/06/09,Bizkaia,Bizkaia,197794,1152934,253047,899887,1152934,246903
2020/06/09,Bizkaia,Burgos,72,357072,51574,305498,1152934,246903
2020/06/09,Burgos,Bizkaia,178,1152934,253047,899887,357072,52688
2020/06/09,Burgos,Rioja,37,316798,45255,271543,357072,52688
2020/06/09,Burgos,Araba,1122,331549,65010,266539,357072,52688
2020/06/09,Burgos,Segovia,67,153129,22169,130960,357072,52688
2020/06/09,Burgos,Cantabria,28,580795,100860,479935,357072,52688
2020/06/09,Burgos,Palencia,259,160866,25525,135341,357072,52688
2020/06/09,Burgos,Valladolid,87,519546,98677,420869,357072,52688
2020/06/09,Burgos,Soria,53,88636,9273,79363,357072,52688
2020/06/09,Burgos,Burgos,38206,357072,51574,305498,357072,52688
2020/06/09,Cáceres,Toledo,240,694844,100402,594442,394151,47380
2020/06/09,Cáceres,Ávila,149,157640,20241,137399,394151,47380
2020/06/09,Cáceres,Valencia,27,2565124,489350,2075774,394151,47380
2020/06/09,Cáceres,Cáceres,31638,394151,47238,346913,394151,47380
2020/06/09,Cáceres,Badajoz,1166,673559,94044,579515,394151,47380
2020/06/09,Cádiz,Sevilla,1294,1942389,359877,1582512,1240155,215568
2020/06/09,Cádiz,Ceuta,111,84777,12233,72544,1240155,215568
2020/06/09,Cádiz,Cádiz,173422,1240155,209535,1030620,1240155,215568
2020/06/09,Cádiz,Huelva,742,521870,81393,440477,1240155,215568
2020/06/09,Cádiz,Córdoba,17,782979,127568,655411,1240155,215568
2020/06/09,Cádiz,Málaga,1702,1661785,284419,1377366,1240155,215568
2020/06/09,Cantabria,Bizkaia,912,1152934,253047,899887,580795,96359
2020/06/09,Cantabria,Asturias,191,1022800,175882,846918,580795,96359
2020/06/09,Cantabria,Cantabria,74036,580795,100860,479935,580795,96359
2020/06/09,Cantabria,Palencia,71,160866,25525,135341,580795,96359
2020/06/09,Castellón,Tarragona,1047,804664,124312,680352,579962,92118
2020/06/09,Castellón,Teruel,42,134137,11559,122578,579962,92118
2020/06/09,Castellón,Valencia,780,2565124,489350,2075774,579962,92118
2020/06/09,Castellón,Castellón,66334,579962,86872,493090,579962,92118
2020/06/09,Ceuta,Ceuta,11642,84777,12233,72544,84777,12160
2020/06/09,Ciudad Real,Córdoba,365,782979,127568,655411,495761,49590
2020/06/09,Ciudad Real,Cuenca,55,196329,22950,173379,495761,49590
2020/06/09,Ciudad Real,Ciudad Real,33092,495761,53831,441930,495761,49590
2020/06/09,Ciudad Real,Albacete,440,388167,40979,347188,495761,49590
2020/06/09,Ciudad Real,Badajoz,58,673559,94044,579515,495761,49590
2020/06/09,Ciudad Real,Toledo,383,694844,100402,594442,495761,49590
2020/06/09,Córdoba,Ciudad Real,324,495761,53831,441930,782979,124674
2020/06/09,Córdoba,Sevilla,1992,1942389,359877,1582512,782979,124674
2020/06/09,Córdoba,Granada,118,914678,148235,766443,782979,124674
2020/06/09,Córdoba,Jaén,874,633564,78876,554688,782979,124674
2020/06/09,Córdoba,Badajoz,55,673559,94044,579515,782979,124674
2020/06/09,Córdoba,Málaga,390,1661785,284419,1377366,782979,124674
2020/06/09,Córdoba,Córdoba,91502,782979,127568,655411,782979,124674
2020/06/09,Coruña,Coruña,164955,1119596,216049,903547,1119596,218693
2020/06/09,Coruña,Lugo,858,329587,52319,277268,1119596,218693
2020/06/09,Coruña,Pontevedra,6712,942665,191406,751259,1119596,218693
2020/06/09,Cuenca,Albacete,897,388167,40979,347188,196329,24310
2020/06/09,Cuenca,Cuenca,12127,196329,22950,173379,196329,24310
2020/06/09,Cuenca,Toledo,190,694844,100402,594442,196329,24310
2020/06/09,Cuenca,Guadalajara,46,257762,41502,216260,196329,24310
2020/06/09,Cuenca,Madrid,68,6663394,1214855,5448539,196329,24310
2020/06/09,Cuenca,Valencia,55,2565124,489350,2075774,196329,24310
2020/06/09,Cuenca,Ciudad Real,195,495761,53831,441930,196329,24310
2020/06/09,Gipuzkoa,Araba,373,331549,65010,266539,723576,126720
2020/06/09,Gipuzkoa,Gipuzkoa,93529,723576,120812,602764,723576,126720
2020/06/09,Gipuzkoa,Bizkaia,2339,1152934,253047,899887,723576,126720
2020/06/09,Gipuzkoa,Navarra,405,654183,109618,544565,723576,126720
2020/06/09,Girona,Lleida,200,434930,69438,365492,771044,115458
2020/06/09,Girona,Tarragona,36,804664,124312,680352,771044,115458
2020/06/09,Girona,Girona,73327,771044,108000,663044,771044,115458
2020/06/09,Girona,Barcelona,2910,5664579,1104274,4560305,771044,115458
2020/06/09,Granada,Almería,591,716820,99624,617196,914678,146189
2020/06/09,Granada,Málaga,327,1661785,284419,1377366,914678,146189
2020/06/09,Granada,Córdoba,202,782979,127568,655411,914678,146189
2020/06/09,Granada,Granada,106655,914678,148235,766443,914678,146189
2020/06/09,Granada,Jaén,418,633564,78876,554688,914678,146189
2020/06/09,Granada,Murcia,72,1493898,189096,1304802,914678,146189
2020/06/09,Guadalajara,Madrid,2746,6663394,1214855,5448539,257762,44621
2020/06/09,Guadalajara,Cuenca,56,196329,22950,173379,257762,44621
2020/06/09,Guadalajara,Guadalajara,24210,257762,41502,216260,257762,44621
2020/06/09,Huelva,Cádiz,576,1240155,209535,1030620,521870,86993
2020/06/09,Huelva,Huelva,62080,521870,81393,440477,521870,86993
2020/06/09,Huelva,Sevilla,1611,1942389,359877,1582512,521870,86993
2020/06/09,Huelva,Badajoz,324,673559,94044,579515,521870,86993
2020/06/09,Huesca,Zaragoza,423,964724,183133,781591,220461,35852
2020/06/09,Huesca,Huesca,20485,220461,31361,189100,220461,35852
2020/06/09,Huesca,Lleida,1227,434930,69438,365492,220461,35852
2020/06/09,Jaén,Albacete,43,388167,40979,347188,633564,77681
2020/06/09,Jaén,Granada,288,914678,148235,766443,633564,77681
2020/06/09,Jaén,Jaén,53602,633564,78876,554688,633564,77681
2020/06/09,Jaén,Córdoba,933,782979,127568,655411,633564,77681
2020/06/09,Las Palmas de Gran Canaria,Santa Cruz de Tenerife,16,1032983,180438,852545,1120406,199391
2020/06/09,Las Palmas de Gran Canaria,Las Palmas de Gran Canaria,187472,1120406,200156,920250,1120406,199391
2020/06/09,León,Asturias,87,1022800,175882,846918,460001,76573
2020/06/09,León,Ourense,390,307651,58881,248770,460001,76573
2020/06/09,León,Valladolid,50,519546,98677,420869,460001,76573
